"","date","sp500 open","sp500 close","sp500 high-low","sp500 volume","nasdaq open","nasdaq close","nasdaq high-low","nasdaq volume","us_rates_%","CPI","usd_chf","eur_usd","GDP","silver high-low","oil high-low","platinum high-low","palladium high-low","gold high-low"
"135",2010-07-28,111.32,110.83,1.2,162881260,46.38,46.05,0.699999999999996,51988200,0.19,217.923,1.0578,1.2998,15309.474,0.16,0.640000000000001,0.430000000000007,0.309999999999995,0.850000000000009
"136",2010-07-29,111.52,110.29,2.41,220040677,46.3,45.71,1.16,85669500,0.19,217.923,1.0412,1.3064,15309.474,0.150100000000002,0.899999999999999,1.50999999999999,1.039,1.00999999999999
"137",2010-07-30,109.17,110.27,1.88,219883424,45.36,45.81,1.02,98958100,0.19,217.923,1.041,1.3069,15309.474,0.3401,0.969999999999999,2.15000000000001,1.459,1.65000000000001
"138",2010-08-02,111.99,112.76,1.39999999999999,188055426,46.38,46.67,0.579900000000002,68706800,0.19,218.275,1.0379,1.3174,15309.474,0.239999999999998,0.490000000000002,1.43990000000002,1.42,1.19
"139",2010-08-03,112.48,112.22,0.920000000000002,146470014,46.63,46.47,0.450000000000003,60856600,0.19,218.275,1.0384,1.3239,15309.474,0.217000000000002,0.560000000000002,1.488,1.251,0.629999999999995
"140",2010-08-04,112.53,112.97,0.950000000000003,157998963,46.69,46.938,0.490000000000002,43820600,0.19,218.275,1.0514,1.3158,15309.474,0.440000000000001,0.530099999999997,1.35999999999998,1.2799,1
"141",2010-08-05,112.25,112.85,0.829999999999998,140358072,46.72,46.83,0.399999999999999,39150200,0.19,218.275,1.0475,1.3157,15309.474,0.199999999999999,0.350000000000001,1.11000000000001,0.82,0.75
"142",2010-08-06,111.74,112.39,1.64999999999999,239618389,46.32,46.76,0.800000000000004,71339200,0.19,218.275,1.0365,1.3282,15309.474,0.16,1.35,1.58000000000001,0.919900000000006,0.930000000000007
"143",2010-08-09,112.92,112.99,0.860000000000014,120724863,47.01,47.08,0.399999999999999,26927600,0.19,218.275,1.0457,1.3241,15309.474,0.157,0.399999999999999,1.82999999999998,0.850000000000001,0.61999999999999
"144",2010-08-10,112.03,112.38,1.61,242692534,46.63,46.6725,0.670000000000002,86694500,0.19,218.275,1.0575,1.3095,15309.474,0.449999999999999,0.659999999999997,1.30100000000002,0.629999999999995,1.69
"145",2010-08-11,110.65,109.3,1.56999999999999,272943363,45.91,45.4,0.710000000000001,92219700,0.19,218.275,1.0584,1.2899,15309.474,0.34,0.699999999999996,2.44,1.17,1.56
"146",2010-08-12,107.65,108.63,1.42,239364581,44.56,45.04,0.789999999999999,66000200,0.19,218.275,1.0485,1.2866,15309.474,0.140000000000001,0.760100000000001,0.8399,0.68,0.400000000000006
"147",2010-08-13,108.29,108.31,0.779999999999987,158383281,44.87,44.72,0.350000000000001,46387300,0.19,218.275,1.0526,1.2767,15309.474,0.149999999999998,0.469999999999999,0.97999999999999,0.539999999999999,0.530000000000001
"148",2010-08-16,107.57,108.26,1.42999999999999,147556208,44.72,44.8,0.810000000000002,55472900,0.19,218.275,1.0378,1.2838,15309.474,0.0790000000000006,0.289999999999999,0.568999999999988,0.640000000000001,0.365000000000009
"149",2010-08-17,109.19,109.59,1.51,172118257,45.11,45.372,0.75,56927100,0.19,218.275,1.0434,1.289,15309.474,0.129999999999999,0.5,0.899900000000002,0.512999999999998,0.370000000000004
"150",2010-08-18,109.54,109.79,1.47,182533533,45.29,45.55,0.710000000000001,61835400,0.19,218.275,1.0404,1.2872,15309.474,0.300000000000001,0.82,1.36500000000001,1.04,1.51
"151",2010-08-19,109.22,107.88,2.05999999999999,265766788,45.29,44.86,0.899999999999999,82969500,0.19,218.275,1.031,1.2837,15309.474,0.299999999999997,0.599999999999994,2.15000000000001,1.65,0.879999999999995
"152",2010-08-20,107.56,107.53,1.19,209556423,44.79,44.92,0.490000000000002,65806700,0.19,218.275,1.0372,1.2687,15309.474,0.25,0.370000000000004,0.789999999999992,0.579900000000002,0.61999999999999
"153",2010-08-23,108.04,107.12,1.5,163097648,45.25,44.48,0.880000000000003,69612200,0.19,218.275,1.0391,1.2663,15309.474,0.128,0.75,1.15000000000001,0.835000000000001,0.649999999999991
"154",2010-08-24,105.95,105.53,1.42,280534115,44.01,43.65,0.654999999999994,79095800,0.19,218.275,1.0307,1.2675,15309.474,0.606999999999999,0.460000000000001,2.49000000000001,0.920000000000002,2.09
"155",2010-08-25,104.95,105.94,2.05,272169169,43.35,44.07,0.989999999999995,87247900,0.19,218.275,1.0273,1.2652,15309.474,0.34,0.880000000000003,2.07990000000001,0.838999999999999,0.709999999999994
"156",2010-08-26,106.44,105.23,1.7,224219048,44.24,43.54,0.82,91199000,0.19,218.275,1.0253,1.2717,15309.474,0.25,0.560000000000002,0.990099999999984,0.849999999999994,2.45
"157",2010-08-27,105.89,106.86,2.66,272308220,43.86,44.07,1.19,109568800,0.19,218.275,1.0268,1.2765,15309.474,0.390000000000001,1.51,1.38999999999999,0.769999999999996,1.03
"158",2010-08-30,106.58,105.31,1.61,166871252,43.87,43.61,0.649999999999999,49373200,0.19,218.275,1.0244,1.2686,15309.474,0.139899999999997,0.3399,0.509900000000016,0.600000000000001,0.479799999999997
"159",2010-08-31,104.92,105.31,1.49000000000001,273616262,43.39,43.46,0.670000000000002,72066900,0.19,218.275,1.015,1.2704,15309.474,0.202000000000002,1.4025,1.09,0.829999999999998,0.730000000000004
"160",2010-09-01,106.73,108.46,1.95,267563260,44.1,44.76,0.839999999999996,83523100,0.19,218.275,1.0149,1.2813,15309.474,0.0893999999999977,0.730000000000004,0.505000000000024,0.530000000000001,0.779999999999987
"161",2010-09-02,108.72,109.47,1,155921532,44.84,45.26,0.550000000000004,41816800,0.19,219.035,1.0118,1.2824,15309.474,0.190000000000001,0.839999999999996,0.843000000000018,0.579999999999998,0.590000000000003
"162",2010-09-03,110.54,110.89,1.03999999999999,212125752,45.73,46.01,0.470000000000006,64041100,0.19,219.035,1.0174,1.2885,15309.474,0.41,0.940000000000005,1.73999999999998,0.909999999999997,1.235
"163",2010-09-07,110.37,109.64,0.960000000000008,141821257,45.82,45.7,0.405000000000001,51195200,0.19,219.035,1.0114,1.2723,15309.474,0.238099999999999,0.859999999999999,0.550000000000011,0.960000000000001,0.430000000000007
"164",2010-09-08,109.86,110.41,1.03999999999999,149907549,45.84,46.25,0.630000000000003,66879800,0.19,219.035,1.0106,1.2727,15309.474,0.18,0.690000000000005,0.699999999999989,0.509999999999998,0.820000000000007
"165",2010-09-09,111.65,110.92,1.06,146442924,46.6076,46.43,0.380000000000003,61476400,0.19,219.035,1.0149,1.2708,15309.474,0.309199999999997,0.880099999999999,1.41,0.749899999999997,1.5
"166",2010-09-10,111.12,111.48,0.739999999999995,127752166,46.49,46.6,0.420000000000002,66995700,0.19,219.035,1.0175,1.2731,15309.474,0.239999999999998,0.579999999999998,0.983499999999992,0.539999999999999,0.909999999999997
"167",2010-09-13,112.58,112.72,0.820000000000007,177874202,46.95,47.25,0.43,64523400,0.19,219.035,1.0079,1.289,15309.474,0.310000000000002,0.43,0.759899999999988,0.950000000000003,0.719999999999999
"168",2010-09-14,112.5,112.65,1.21000000000001,209339106,47.17,47.45,0.620000000000005,91405800,0.19,219.035,0.9938,1.3014,15309.474,0.279899999999998,0.670000000000002,2.59989999999999,0.980000000000004,3.0411
"169",2010-09-15,112.32,113.08,1.22999999999999,168413600,47.35,47.75,0.609999999999999,67108200,0.19,219.035,1.0032,1.3008,15309.474,0.184100000000001,0.400000000000006,2.63999999999999,1.45,0.855000000000004
"170",2010-09-16,112.73,113.05,0.77000000000001,199774257,47.68,47.94,0.439999999999998,66885800,0.19,219.035,1.0143,1.3079,15309.474,0.163599999999999,0.600000000000001,1.24000000000001,0.859999999999999,0.579999999999998
"171",2010-09-17,113.04,112.49,0.969999999999999,195746043,48.14,47.995,0.390000000000001,76372600,0.19,219.035,1.0092,1.3046,15309.474,0.259999999999998,0.839999999999996,1.29000000000002,0.746000000000002,0.760000000000005
"172",2010-09-20,112.88,114.21,1.94,214541807,48.18,48.8299,0.819899999999997,84475000,0.19,219.035,1.005,1.3074,15309.474,0.240000000000002,0.769999999999996,1.28999999999999,0.809999999999995,0.671999999999997
"173",2010-09-21,114.3,113.98,1.33,268363571,48.84,48.82,0.560000000000002,82272000,0.19,219.035,1.0038,1.3136,15309.474,0.59,0.559999999999995,1.84890000000001,1.0212,2.01000000000001
"174",2010-09-22,113.8,113.42,1.34,191154384,48.64,48.69,0.600999999999999,88315900,0.19,219.035,0.9865,1.3385,15309.474,0.23,0.880000000000003,1.47999999999999,0.980000000000004,0.929999999999993
"175",2010-09-23,112.49,112.5,1.49,202119199,48.39,48.67,0.839999999999996,85040000,0.19,219.035,0.9843,1.3344,15309.474,0.310000000000002,0.779999999999994,2.04999999999998,2.3699,0.849999999999994
"176",2010-09-24,113.75,114.82,1.25,209597808,49.22,49.66,0.539999999999999,79495900,0.19,219.035,0.9828,1.3476,15309.474,0.170000000000002,0.510600000000004,1.08999999999997,0.409999999999997,0.700100000000006
"177",2010-09-27,114.86,114.27,0.829999999999998,128567256,49.65,49.39,0.399999999999999,43859800,0.19,219.035,0.9831,1.3475,15309.474,0.177,0.670000000000002,1.22999999999999,1.08,0.429999999999993
"178",2010-09-28,114.42,114.67,1.86,209089087,49.51,49.37,0.949999999999996,104922900,0.19,219.035,0.9756,1.3583,15309.474,0.59,0.670000000000002,2.3399,1.41,1.92
"179",2010-09-29,114.38,114.47,0.890000000000001,179576563,49.3,49.29,0.420000000000002,81679200,0.19,219.035,0.9752,1.3638,15309.474,0.219999999999999,1.1,0.919900000000013,0.685199999999995,0.71990000000001
"180",2010-09-30,115.05,114.13,2.2,286947461,49.54,49.07,1.09,122458600,0.19,219.035,0.9808,1.3601,15309.474,0.469200000000001,0.770000000000003,1.77000000000001,2.091,1.67
"181",2010-10-01,114.99,114.61,1.19,174556419,49.46,49.01,0.749000000000002,77675400,0.19,219.035,0.9761,1.3754,15309.474,0.189999999999998,0.539999999999999,0.972000000000008,0.870000000000005,1.16
"182",2010-10-04,114.37,113.75,1.66999999999999,165979593,48.86,48.48,0.849999999999994,71359900,0.19,219.59,0.9723,1.3688,15351.448,0.219899999999999,0.479999999999997,0.780000000000001,0.905299999999997,0.400000000000006
"183",2010-10-05,114.8,116.04,1.64999999999999,229309351,49.03,49.66,0.759999999999998,99301300,0.19,219.59,0.9663,1.3834,15351.448,0.591799999999999,0.469999999999999,1.56,1.08,1.25
"184",2010-10-06,116.02,116.03,0.769999999999996,148514950,49.59,49.23,0.800000000000004,81831200,0.19,219.59,0.9604,1.3924,15351.448,0.329999999999998,0.730000000000004,1.84,1.07989999999999,0.52000000000001
"185",2010-10-07,116.5,115.89,1.34,164724633,49.52,49.41,0.539999999999999,75693300,0.19,219.59,0.9667,1.3921,15351.448,0.91,1.28,2.53989999999999,1.52,3.16
"186",2010-10-08,116.05,116.54,1.25,177626639,49.49,49.75,0.789999999999999,83223900,0.19,219.59,0.9609,1.3923,15351.448,0.560000000000002,0.68,1.69,1.5,1.41
"187",2010-10-11,116.72,116.65,0.719999999999999,102920611,49.78,49.77,0.400000000000006,46880000,0.19,219.59,0.9609,1.3923,15351.448,0.32,0.490000000000002,1.05900000000003,0.689999999999998,1.35000000000002
"188",2010-10-12,116.27,117.01,1.69999999999999,181748883,49.69,50.11,0.950000000000003,88571700,0.19,219.59,0.9593,1.3846,15351.448,0.469999999999999,0.479999999999997,1.84999999999999,1.258,0.849999999999994
"189",2010-10-13,117.66,117.92,1.17,193888150,50.4,50.52,0.469999999999999,71122900,0.19,219.59,0.9588,1.3964,15351.448,0.509899999999998,0.369999999999997,1.70000000000002,0.8215,1.68000000000001
"190",2010-10-14,117.81,117.46,1.29000000000001,217324777,50.54,50.42,0.469999999999999,68464000,0.19,219.59,0.953,1.4066,15351.448,0.489999999999998,0.699999999999996,1.66,0.699999999999996,0.949999999999989
"191",2010-10-15,118.28,117.7,1.58999999999999,243526366,51.04,51.49,0.869999999999997,104654000,0.19,219.59,0.9562,1.3998,15351.448,0.489900000000002,0.910000000000004,1.91999999999999,1.0634,1.39000000000002
"192",2010-10-18,117.74,118.28,1.36,141416390,51.52,51.3,0.420000000000002,72399400,0.19,219.59,0.9558,1.3978,15351.448,0.470000000000002,0.800000000000004,1.43000000000001,1.305,1.18000000000001
"193",2010-10-19,117.19,116.73,1.83,280331815,50.74,50.82,0.879999999999995,105739800,0.19,219.59,0.9702,1.3827,15351.448,0.719999999999999,0.969999999999999,2.00999999999999,1.455,1.84
"194",2010-10-20,116.94,117.87,1.56999999999999,199776327,50.96,51.19,0.700000000000003,80861400,0.19,219.59,0.9615,1.3949,15351.448,0.419,0.990000000000002,1.76999999999998,1.028,1.33000000000001
"195",2010-10-21,118.4,118.13,1.88000000000001,221423812,51.51,51.29,0.920099999999998,85885400,0.19,219.59,0.9642,1.3973,15351.448,0.960000000000001,1.03,2.786,1.77,2.87
"196",2010-10-22,118.31,118.35,0.530000000000001,108136870,51.3,51.64,0.479999999999997,47406900,0.19,219.59,0.9792,1.3904,15351.448,0.219999999999999,0.640000000000001,0.710000000000008,0.810000000000002,0.780000000000001
"197",2010-10-25,119.14,118.7,1.15000000000001,150911529,51.85,51.89,0.379999999999995,51413900,0.19,219.59,0.9711,1.3986,15351.448,0.366,0.779999999999994,0.960000000000008,1.04,1.16999999999999
"198",2010-10-26,118.1,118.72,0.969999999999999,158887883,51.62,52.03,0.729999999999997,60498300,0.19,219.59,0.9824,1.3873,15351.448,0.719999999999999,0.448100000000004,1.62,2.26,1.41
"199",2010-10-27,117.89,118.38,1.25,189872039,51.8589,52.19,0.57,57483400,0.19,219.59,0.9893,1.3788,15351.448,0.327999999999999,0.689999999999998,2.28,1.67,1.21000000000001
"200",2010-10-28,119.06,118.4,1.28,168414804,52.42,52.3,0.609999999999999,61220000,0.19,219.59,0.9834,1.3929,15351.448,0.414000000000001,0.445,1.34,0.602800000000002,1.66
"201",2010-10-29,118.28,118.49,0.650000000000006,144175222,52.29,52.18,0.3202,46668700,0.19,219.59,0.985,1.3894,15351.448,0.689999999999998,0.589999999999996,1.06899999999999,1.19,1.75999999999999
"202",2010-11-01,119.07,118.53,1.90000000000001,173851149,52.38,52.22,0.770000000000003,60555600,0.19,219.59,0.9935,1.3888,15351.448,0.439999999999998,0.480000000000004,1.97899999999998,0.798000000000002,1.31
"203",2010-11-02,119.42,119.47,0.650000000000006,157916916,52.66,52.78,0.354999999999997,48137500,0.18,220.472,0.9782,1.4026,15351.448,0.239000000000001,0.339999999999996,0.689000000000021,0.890000000000001,0.710000000000008
"204",2010-11-03,119.68,119.95,1.56999999999999,226512548,52.84,53.02,0.68,126225800,0.18,220.472,0.9793,1.4014,15351.448,0.960000000000001,0.760000000000005,2.92000000000002,1.43750000000001,3.04000000000002
"205",2010-11-04,121.28,122.26,2.34999999999999,214571865,53.63,53.67,0.361400000000003,84201000,0.18,220.472,0.9629,1.4224,15351.448,0.814999999999998,0.43,5.57000000000002,1.56999999999999,1.88999999999999
"206",2010-11-05,122.34,122.72,0.739999999999995,180591242,53.67,53.67,0.300000000000004,77937100,0.18,220.472,0.958,1.4033,15351.448,0.8095,0.5,2.161,2.31,1.66000000000003
"207",2010-11-08,122.34,122.49,0.75,155551735,53.57,53.7375,0.380099999999999,39623500,0.18,220.472,0.9642,1.3927,15351.448,1.13,0.509,2.13,1.92,2.25999999999999
"208",2010-11-09,122.82,121.61,1.83,186006607,53.97,53.45,0.830100000000002,66828700,0.18,220.472,0.9646,1.3865,15351.448,2.9299,0.890000000000001,6.3999,6.8,4.09999999999999
"209",2010-11-10,121.58,122.1,1.5,220587229,53.53,53.715,0.670000000000002,83553700,0.18,220.472,0.9739,1.3728,15351.448,1.23,0.700000000000003,3.58000000000001,2.187,2.13
"210",2010-11-11,121.05,121.64,1.13999999999999,157659616,52.9,53.385,0.82,85163600,0.18,220.472,0.9739,1.3728,15351.448,0.829799999999999,0.280000000000001,1.44,2.03,1.30000000000001
"211",2010-11-12,120.82,120.2,1.69999999999999,238930528,53.1,52.51,1.2572,99164300,0.18,220.472,0.9758,1.37,15351.448,1.5066,0.939999999999998,4.52000000000001,3.41999999999999,3.48519999999999
"212",2010-11-15,120.58,120.03,1.06999999999999,163635229,52.78,52.315,0.590000000000003,56723400,0.18,220.472,0.9837,1.3615,15351.448,0.967700000000001,0.490000000000002,2.12,2.0299,2.10000000000002
"213",2010-11-16,119.29,118.16,1.89999999999999,299705738,51.93,51.45,1.3962,101097000,0.18,220.472,0.9924,1.3517,15351.448,0.630000000000003,0.689999999999998,2.62899999999999,2.53999999999999,2.54999999999998
"214",2010-11-17,118.21,118.22,0.849999999999994,172013797,51.49,51.6,0.519999999999996,77836200,0.18,220.472,0.9895,1.3555,15351.448,0.490000000000002,1,1.65990000000002,1.87,1.24000000000001
"215",2010-11-18,119.36,119.96,1.04000000000001,197429267,52.15,52.43,0.659999999999997,71488300,0.18,220.472,0.9969,1.3618,15351.448,0.66,0.499899999999997,2.02000000000001,1.8,1.22999999999999
"216",2010-11-19,119.9,120.29,1.09,156802316,52.34,52.47,0.450000000000003,54506100,0.18,220.472,0.9979,1.3654,15351.448,1.03,0.460000000000001,2.48000000000002,1.23,1.34
"217",2010-11-22,119.69,120.19,1.47,181349749,52.25,52.91,0.739999999999995,69918900,0.18,220.472,0.9917,1.3612,15351.448,0.699999999999999,0.490000000000002,1.47800000000001,2.81,1.91
"218",2010-11-23,118.77,118.45,1.03,221848973,52.39,52.07,0.68,76818300,0.18,220.472,0.9951,1.3388,15351.448,0.490000000000002,0.608999999999995,1.63999999999999,1.8492,1.60999999999998
"219",2010-11-24,119.2,120.2,1.05,140040883,52.58,53.12,0.689999999999998,53444200,0.18,220.472,0.9945,1.335,15351.448,0.48,1.2,1.30000000000001,0.619,0.95999999999998
"220",2010-11-26,119.16,118.8,1.01,76007704,52.8,52.77,0.460000000000001,23640300,0.18,220.472,1.0016,1.3243,15351.448,0.359999999999999,0.240000000000002,1.24000000000001,1.82000000000001,1.22999999999999
"221",2010-11-29,118.5,119.16,1.74000000000001,223441824,52.7,52.73,0.799999999999997,89269100,0.18,220.472,1.0012,1.3092,15351.448,0.709900000000001,0.950000000000003,1.73990000000001,1.922,1.41999999999999
"222",2010-11-30,117.98,118.49,1.36,233594243,52.18,52.085,0.855499999999999,118862100,0.18,220.472,0.9985,1.3036,15351.448,0.8401,0.670400000000001,1.30000000000001,0.959999999999994,0.969999999999999
"223",2010-12-01,120.2,121.01,1.05,220813253,52.87,53.19,0.619999999999997,81758800,0.18,220.472,0.9997,1.3149,15351.448,0.539999999999999,1.09,1.54990000000001,1.92,1.17999999999998
"224",2010-12-02,121.2,122.56,1.52000000000001,191000993,53.27,53.73,0.600000000000001,56844600,0.17,221.187,0.9901,1.3228,15351.448,0.594199999999997,0.709999999999994,2.51999999999998,2.78,1.44
"225",2010-12-03,122.14,122.89,0.920000000000002,151218294,53.5,53.87,0.439999999999998,38014200,0.17,221.187,0.9764,1.3367,15351.448,0.559999999999999,0.810000000000002,1.09999999999999,2.0299,1.63000000000002
"226",2010-12-06,122.63,122.76,0.540000000000006,102219003,53.86,53.845,0.270000000000003,39312000,0.17,221.187,0.9848,1.3275,15351.448,0.720000000000002,0.43,1.56,1.59999999999999,1.73000000000002
"227",2010-12-07,123.94,122.83,1.25,206338935,54.49,53.88,0.700000000000003,59067300,0.17,221.187,0.9828,1.3323,15351.448,2.2487,0.950000000000003,3.68000000000001,5.23999999999999,3.07999999999998
"228",2010-12-08,122.98,123.28,0.969999999999999,137753048,54.02,54.08,0.460099999999997,48066900,0.17,221.187,0.9879,1.3242,15351.448,1.128,0.690000000000005,2.12,2.15000000000001,2.41
"229",2010-12-09,123.97,123.76,0.86999999999999,123129634,54.41,54.135,0.489999999999995,51679800,0.17,221.187,0.9846,1.3206,15351.448,0.52,0.561999999999998,1.73999999999998,1.52,1.28
"230",2010-12-10,124.14,124.48,0.86999999999999,117451490,54.29,54.495,0.459999999999994,44696200,0.17,221.187,0.9796,1.3242,15351.448,0.739500000000003,0.619999999999997,1.54000000000002,1.37860000000001,1.53
"231",2010-12-13,125.05,124.56,0.680000000000007,133626673,54.71,54.3,0.469999999999999,53110200,0.17,221.187,0.9668,1.3389,15351.448,0.390000000000001,0.670000000000002,1.28,1.73899999999999,0.779999999999973
"232",2010-12-14,124.75,124.67,0.939999999999998,147004202,54.42,54.395,0.390000000000001,69884800,0.17,221.187,0.961,1.3395,15351.448,0.578099999999999,0.479999999999997,2.33019999999999,1.65990000000001,1.34999999999999
"233",2010-12-15,124.44,124.1,1.04000000000001,160353340,54.37,54.16,0.670000000000002,76951900,0.17,221.187,0.9619,1.3306,15351.448,0.719999999999999,0.710099999999997,1.26999999999998,1.39,1.25
"234",2010-12-16,124.18,124.82,1.16,185035200,54.21,54.58,0.599999999999994,65519400,0.17,221.187,0.966,1.3206,15351.448,0.619999999999997,0.369999999999997,1.398,1.4999,1.36999999999998
